ï»¿Time_s      	VehicleSpeed_kmh	CurrentGear 
    256.8954	     13.7800	          11
    256.9054	     13.7800	          11
    256.9154	     13.7800	          11
    256.9254	     13.7200	          11
    256.9354	     13.7200	          11
    256.9456	     13.7800	          11
    256.9554	     13.7800	          11
    256.9654	     13.7200	          11
    256.9754	     13.7200	          11
    256.9854	     13.6600	          11
    256.9954	     13.6100	          11
    257.0054	     13.5500	          11
    257.0154	     13.5000	          11
    257.0256	     13.5000	          11
    257.0354	     13.5000	          11
    257.0454	     13.5000	          11
    257.0554	     13.5000	          11
    257.0655	     13.3800	          11
    257.0754	     13.3800	          11
    257.0854	     13.3800	          11
    257.0954	     13.3800	          11
    257.1056	     13.3800	          11
    257.1154	     13.3800	          11
    257.1254	     13.3300	          11
    257.1354	     13.3300	          11
    257.1455	     13.2100	          11
    257.1554	     13.1600	          11
    257.1655	     13.1600	          11
    257.1754	     13.0500	          11
    257.1856	     12.9900	          11
    257.1954	     12.9900	          11
    257.2054	     13.0500	          11
    257.2154	     12.9900	          11
    257.2254	     12.9900	          11
    257.2354	     12.9300	          11
    257.2454	     12.9300	          11
    257.2554	     12.9900	          11
    257.2657	     13.1000	          11
    257.2754	     13.0500	          11
    257.2854	     12.9900	          11
    257.2954	     12.8800	          11
    257.3054	     12.7600	          11
    257.3154	     12.7100	          11
    257.3254	     12.7600	          11
    257.3354	     12.7600	          11
    257.3456	     12.8200	          11
    257.3554	     12.7600	          11
    257.3655	     12.7100	          11
    257.3754	     12.6500	          11
    257.3854	     12.6500	          11
    257.3954	     12.6000	          11
    257.4054	     12.6000	          11
    257.4154	     12.5400	          11
    257.4256	     12.5400	          11
    257.4354	     12.5400	          11
    257.4454	     12.6000	          11
    257.4554	     12.6500	          11
    257.4655	     12.6500	          11
    257.4754	     12.6000	          11
    257.4854	     12.4800	          11
    257.4954	     12.3700	          11
    257.5057	     12.3700	          11
    257.5154	     12.3700	          11
    257.5254	     12.3700	          11
    257.5354	     12.3700	          11
    257.5454	     12.3700	          11
    257.5554	     12.3700	          11
    257.5654	     12.3100	          11
    257.5754	     12.3100	          11
    257.5856	     12.2600	          11
    257.5954	     12.2000	          11
    257.6054	     12.2000	          11
    257.6158	     12.2000	          11
    257.6254	     12.3100	          11
    257.6355	     12.3100	          11
    257.6454	     12.2600	          11
    257.6554	     12.2000	          11
    257.6657	     12.1500	          11
    257.6754	     12.0900	          11
    257.6854	     12.1500	          11
    257.6954	     12.0900	          11
    257.7054	     12.0900	          11
    257.7154	     12.2000	          11
    257.7254	     12.2600	          11
    257.7354	     12.3700	          11
    257.7456	     12.3100	          11
    257.7554	     12.2000	          11
    257.7655	     12.0300	          11
    257.7754	     11.9200	          11
    257.7854	     11.8600	          11
    257.7954	     11.9200	          11
    257.8054	     11.9800	          11
    257.8154	     12.0300	          11
    257.8256	     12.1500	          11
    257.8354	     12.1500	          11
    257.8454	     12.1500	          11
    257.8554	     12.1500	          11
    257.8655	     12.0900	          11
    257.8754	     12.0300	          11
    257.8854	     12.0300	          11
    257.8954	     12.0300	          11
    257.9056	     11.9800	          11
    257.9154	     11.9200	          11
    257.9255	     11.9200	          11
    257.9355	     11.9800	          11
    257.9455	     11.9800	          11
    257.9554	     11.9800	          11
    257.9655	     11.9800	          11
    257.9754	     11.9800	          11
    257.9857	     11.9800	          11
    257.9955	     11.9800	          11
    258.0054	     11.9800	          11
    258.0154	     11.9200	          11
    258.0254	     11.8600	          11
    258.0354	     11.8600	          11
    258.0455	     11.8600	          11
    258.0554	     11.9200	          11
    258.0657	     11.9200	          11
    258.0754	     11.9200	          11
    258.0855	     11.9200	          11
    258.0954	     11.9800	          11
    258.1055	     11.9800	          11
    258.1154	     11.9800	          11
    258.1254	     11.9200	          11
    258.1355	     11.8600	          11
    258.1457	     11.8600	          11
    258.1554	     11.8600	          11
    258.1655	     11.8600	          11
    258.1755	     11.9200	          11
    258.1855	     11.9200	          11
    258.1955	     11.9200	          11
    258.2055	     11.9200	          11
    258.2155	     11.8600	          11
    258.2257	     11.8600	          11
    258.2355	     11.8600	          11
    258.2455	     11.9200	          11
    258.2554	     11.9200	          11
    258.2655	     11.9200	          11
    258.2755	     11.9200	          11
    258.2855	     11.9200	          11
    258.2955	     11.9200	          11
    258.3057	     11.9200	          11
    258.3155	     11.9200	          11
    258.3255	     11.9200	          11
    258.3355	     11.9200	          11
    258.3455	     11.9200	          11
    258.3555	     11.9200	          11
    258.3655	     11.9200	          11
    258.3755	     11.9200	          11
    258.3857	     11.8600	          11
    258.3955	     11.9200	          11
    258.4055	     11.9200	          11
    258.4155	     11.9800	          11
    258.4255	     11.9800	          11
    258.4355	     11.9200	          11
    258.4455	     11.9200	          11
    258.4555	     11.9200	          11
    258.4657	     11.9800	          11
    258.4755	     12.0300	          11
    258.4855	     12.0300	          11
    258.4955	     11.9800	          11
    258.5055	     11.9800	          11
    258.5155	     11.9800	          11
    258.5255	     12.0300	          11
    258.5355	     12.0300	          11
    258.5457	     12.0300	          11
    258.5555	     12.0300	          11
    258.5655	     12.0300	          11
    258.5755	     11.9800	          11
    258.5855	     11.9800	          11
    258.5955	     12.0300	          11
    258.6055	     12.0900	          11
    258.6159	     12.0300	          11
    258.6257	     12.0900	          11
    258.6355	     12.0900	          11
    258.6455	     12.1500	          11
    258.6555	     12.0900	          11
    258.6655	     12.0900	          11
    258.6755	     12.0900	          11
    258.6855	     12.0900	          11
    258.6955	     12.0900	          11
    258.7057	     12.1500	          11
    258.7155	     12.1500	          11
    258.7255	     12.0900	          11
    258.7355	     12.0900	          11
    258.7455	     12.0900	          11
    258.7555	     12.0900	          11
    258.7655	     12.0900	          11
    258.7755	     12.1500	          11
    258.7857	     12.1500	          11
    258.7955	     12.2000	          11
    258.8055	     12.2000	          11
    258.8155	     12.2000	          11
    258.8255	     12.2600	          11
    258.8355	     12.2600	          11
    258.8455	     12.2000	          11
    258.8556	     12.2000	          11
    258.8658	     12.2000	          11
    258.8755	     12.2000	          11
    258.8855	     12.2600	          11
    258.8955	     12.3100	          11
    258.9055	     12.3700	          11
    258.9155	     12.3700	          11
    258.9255	     12.3700	          11
    258.9355	     12.3700	          11
    258.9457	     12.3700	          11
    258.9555	     12.4300	          11
    258.9655	     12.4800	          11
    258.9755	     12.4800	          11
    258.9855	     12.5400	          11
    258.9955	     12.5400	          11
    259.0055	     12.5400	          11
    259.0155	     12.5400	          11
    259.0257	     12.4800	          11
    259.0355	     12.5400	          11
    259.0455	     12.5400	          11
    259.0555	     12.5400	          11
    259.0655	     12.5400	          11
    259.0755	     12.6000	          11
    259.0855	     12.6000	          11
    259.0955	     12.7100	          11
    259.1057	     12.7600	          11
    259.1155	     12.8200	          11
    259.1255	     12.8200	          11
    259.1355	     12.8800	          11
    259.1455	     12.9300	          11
    259.1555	     12.9300	          11
    259.1655	     12.9900	          11
    259.1755	     12.9900	          11
    259.1857	     12.9900	          11
    259.1955	     12.9300	          11
    259.2055	     12.9300	          11
    259.2155	     12.9300	          11
    259.2255	     12.9900	          11
    259.2355	     12.9900	          11
    259.2455	     13.0500	          11
    259.2555	     13.1000	          11
    259.2657	     13.1600	          11
    259.2755	     13.2100	          11
    259.2855	     13.2100	          11
    259.2955	     13.2100	          11
    259.3055	     13.1600	          11
    259.3155	     13.1600	          11
    259.3255	     13.1000	          11
    259.3355	     13.1000	          11
    259.3457	     13.1000	          11
    259.3555	     13.1000	          11
    259.3655	     13.1600	          11
    259.3755	     13.1600	          11
    259.3855	     13.1600	          11
    259.3955	     13.1600	          11
    259.4055	     13.1000	          11
    259.4155	     13.1000	          11
    259.4257	     13.1000	          11
    259.4355	     13.1000	          11
    259.4455	     12.9900	          11
    259.4555	     12.9300	          11
    259.4655	     12.9300	          11
    259.4755	     12.9900	          11
    259.4855	     13.0500	          11
    259.4955	     13.0500	          11
    259.5057	     13.1000	          11
    259.5155	     13.1000	          11
    259.5255	     13.1000	          11
