ï»¿Time_s      	WheelBasedVehicleSpd
     78.8514	     30.2188
     78.9518	     30.7500
     79.0517	     31.2852
     79.1517	     31.8047
     79.2516	     32.2539
     79.3514	     32.5742
     79.4515	     32.7227
     79.5516	     32.6836
     79.6518	     32.5586
     79.7515	     32.4688
     79.8519	     32.4336
     79.9515	     32.4180
     80.0513	     32.4141
     80.1519	     32.3984
     80.2514	     32.3594
     80.3516	     32.3086
     80.4520	     32.2383
     80.5515	     32.1758
     80.6515	     32.1445
     80.7518	     32.1289
     80.8519	     32.0586
     80.9517	     31.9922
     81.0518	     31.9414
     81.1520	     31.8906
     81.2515	     31.8281
     81.3518	     31.7500
     81.4514	     31.6602
     81.5517	     31.5742
     81.6519	     31.4688
     81.7518	     31.3281
     81.8521	     31.1602
     81.9519	     30.9883
     82.0521	     30.8281
     82.1518	     30.6797
     82.2517	     30.5352
     82.3518	     30.4180
     82.4516	     30.3320
     82.5519	     30.2266
     82.6516	     30.0938
     82.7519	     29.9531
     82.8520	     29.8164
     82.9518	     29.6836
     83.0519	     29.5508
     83.1520	     29.4297
     83.2519	     29.3477
     83.3519	     29.2734
     83.4523	     29.1914
     83.5519	     29.0898
     83.6520	     28.9805
     83.7521	     28.8672
     83.8519	     28.7578
     83.9519	     28.6484
     84.0521	     28.5586
     84.1517	     28.4844
     84.2520	     28.4297
     84.3520	     28.4180
     84.4520	     28.4375
     84.5520	     28.4375
     84.6521	     28.3867
     84.7519	     28.3164
     84.8520	     28.2539
     84.9521	     28.2148
     85.0519	     28.1953
     85.1520	     28.1992
     85.2521	     28.2188
     85.3520	     28.2695
     85.4520	     28.4023
     85.5521	     28.6328
     85.6520	     28.9023
     85.7520	     29.1914
     85.8522	     29.4648
     85.9520	     29.7266
     86.0521	     29.9688
     86.1522	     30.1875
     86.2521	     30.3906
     86.3521	     30.5898
     86.4522	     30.8047
     86.5521	     31.0508
     86.6522	     31.3047
     86.7522	     31.5547
     86.8521	     31.8008
     86.9521	     32.0781
     87.0522	     32.3906
     87.1521	     32.7227
     87.2522	     33.0508
     87.3523	     33.3867
     87.4522	     33.7266
     87.5522	     34.0742
     87.6523	     34.4102
     87.7522	     34.7617
     87.8523	     35.1172
     87.9523	     35.5195
     88.0522	     36.0000
     88.1525	     36.6055
     88.2524	     37.1719
     88.3522	     37.5742
     88.4523	     37.8984
     88.5526	     38.2344
     88.6523	     38.6016
     88.7523	     39.0039
     88.8524	     39.4375
     88.9526	     39.8906
     89.0526	     40.3789
     89.1527	     40.9063
     89.2527	     41.4688
     89.3523	     42.0508
     89.4525	     42.6250
     89.5523	     43.1602
     89.6527	     43.6445
     89.7525	     44.1055
     89.8527	     44.5703
     89.9524	     45.0352
     90.0525	     45.4922
     90.1524	     45.9336
     90.2528	     46.3789
     90.3525	     46.8242
     90.4524	     47.2422
     90.5527	     47.6523
     90.6526	     48.0313
     90.7524	     48.2734
     90.8528	     48.2969
     90.9526	     48.1094
     91.0525	     47.8828
     91.1525	     47.7227
     91.2527	     47.6367
     91.3526	     47.5898
     91.4525	     47.5586
     91.5527	     47.5742
     91.6525	     47.6133
     91.7529	     47.6328
     91.8527	     47.6289
     91.9526	     47.6055
     92.0527	     47.5664
     92.1527	     47.5391
     92.2530	     47.5156
     92.3526	     47.4727
     92.4528	     47.3984
     92.5527	     47.3047
     92.6526	     47.1758
     92.7528	     47.0430
     92.8525	     46.9023
     92.9526	     46.7734
     93.0529	     46.6641
     93.1527	     46.5703
     93.2528	     46.4961
     93.3529	     46.4180
     93.4526	     46.3242
     93.5526	     46.2266
     93.6527	     46.1406
     93.7528	     46.0859
     93.8526	     46.0430
     93.9529	     45.9883
     94.0526	     45.9219
     94.1529	     45.8398
     94.2529	     45.7500
     94.3526	     45.6758
     94.4529	     45.5977
     94.5529	     45.5352
     94.6528	     45.5000
     94.7529	     45.4883
     94.8530	     45.4648
     94.9529	     45.4023
     95.0529	     45.3164
     95.1530	     45.2109
     95.2529	     45.0938
     95.3529	     44.9531
     95.4530	     44.7852
     95.5530	     44.6211
     95.6530	     44.4609
     95.7530	     44.3008
     95.8530	     44.1211
     95.9530	     43.9297
     96.0531	     43.7500
     96.1528	     43.5898
     96.2531	     43.4375
     96.3531	     43.2930
     96.4531	     43.1602
     96.5530	     43.0195
     96.6530	     42.8672
     96.7531	     42.6836
     96.8531	     42.4766
     96.9530	     42.2656
     97.0531	     42.0938
     97.1531	     41.9453
     97.2532	     41.8203
     97.3531	     41.7070
     97.4532	     41.5898
     97.5532	     41.4414
     97.6532	     41.2656
     97.7532	     41.0938
     97.8533	     40.9492
     97.9532	     40.8477
     98.0532	     40.7461
     98.1533	     40.6523
     98.2532	     40.5586
     98.3533	     40.4766
     98.4533	     40.4023
     98.5533	     40.3125
     98.6533	     40.2266
     98.7533	     40.1367
     98.8533	     40.0430
     98.9533	     39.9414
     99.0533	     39.8359
     99.1533	     39.7031
     99.2533	     39.5430
     99.3534	     39.3594
     99.4534	     39.1641
     99.5534	     38.9648
     99.6534	     38.7461
     99.7534	     38.5078
     99.8534	     38.2734
     99.9534	     38.0508
    100.0534	     37.8359
    100.1534	     37.6289
    100.2534	     37.4609
    100.3534	     37.3359
    100.4534	     37.3125
    100.5535	     37.4219
    100.6535	     37.5742
    100.7535	     37.7227
    100.8535	     37.8438
    100.9535	     37.9883
    101.0536	     38.1758
    101.1535	     38.3047
    101.2535	     38.3398
    101.3536	     38.3047
    101.4535	     38.2773
    101.5535	     38.2578
    101.6536	     38.2695
    101.7536	     38.3477
    101.8536	     38.4961
    101.9536	     38.6914
    102.0536	     38.8438
    102.1536	     38.9258
    102.2537	     38.9766
    102.3537	     39.0313
    102.4536	     39.1211
    102.5537	     39.2578
    102.6537	     39.3867
    102.7537	     39.4648
    102.8537	     39.5469
    102.9537	     39.7031
    103.0537	     39.8672
    103.1537	     39.9766
    103.2537	     40.0234
    103.3537	     40.0273
    103.4537	     39.9844
    103.5538	     39.9102
